org:group,resource country,organization country,org:resource,organization involved,org:role,concept:name,impact,product,lifecycle:transition,time:timestamp,case:concept:name
D8,Netherlands,nl,Luc,Org line A2,A2_1,Queued,Medium,PROD542,Awaiting Assignment,2011-04-28 11:07:04+00:00,1-516553982
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-04-28 12:02:04+00:00,1-516553982
V32 2nd,POLAND,nl,Olga,Org line V7n,,Queued,Medium,PROD542,Awaiting Assignment,2011-04-28 12:08:04+00:00,1-516553982
V32 2nd,Netherlands,nl,Earl,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-05-11 15:31:55+00:00,1-516553982
V32 2nd,Netherlands,nl,Tsun Fai,Org line V7n,,Queued,Medium,PROD542,Awaiting Assignment,2011-07-27 14:28:46+00:00,1-516553982
V32 2nd,Netherlands,nl,Earl,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-08-16 17:42:06+00:00,1-516553982
V37 2nd,Netherlands,nl,Juan,Org line V7n,,Accepted,Medium,PROD542,In Progress,2012-05-04 09:01:57+00:00,1-516553982
V37 2nd,Netherlands,nl,Juan,Org line V7n,,Completed,Medium,PROD542,Resolved,2012-05-04 09:02:52+00:00,1-516553982
V37 2nd,0,nl,Siebel,Org line V7n,,Completed,Medium,PROD542,Closed,2012-05-12 01:21:30+00:00,1-516553982
D5,Belgium,nl,Henk,Org line C,A2_1,Accepted,Low,PROD542,In Progress,2011-05-03 09:42:21+00:00,1-522528740
D5,Belgium,nl,Henk,Org line C,A2_1,Accepted,Low,PROD542,In Progress,2011-05-03 09:42:31+00:00,1-522528740
V37 2nd,Belgium,nl,Henk,Org line V7n,,Queued,Low,PROD542,Awaiting Assignment,2011-05-03 09:46:47+00:00,1-522528740
V37 2nd,Netherlands,nl,Luc,Org line V7n,,Accepted,Low,PROD542,In Progress,2011-05-03 10:44:47+00:00,1-522528740
D5,Netherlands,nl,Luc,Org line C,A2_1,Queued,Low,PROD542,Awaiting Assignment,2011-05-03 10:45:41+00:00,1-522528740
D5,Belgium,nl,Katia,Org line C,A2_1,Accepted,Low,PROD542,In Progress,2011-05-03 12:05:52+00:00,1-522528740
D5,Belgium,nl,Katia,Org line C,A2_1,Accepted,Low,PROD542,Assigned,2011-05-03 12:05:57+00:00,1-522528740
D5,Belgium,nl,Henk,Org line C,A2_1,Accepted,Low,PROD542,In Progress,2011-05-03 13:20:46+00:00,1-522528740
V32 2nd,Belgium,nl,Henk,Org line V7n,,Queued,Low,PROD542,Awaiting Assignment,2011-05-03 13:24:45+00:00,1-522528740
V32 2nd,Netherlands,nl,Earl,Org line V7n,,Accepted,Low,PROD542,In Progress,2011-05-11 15:39:42+00:00,1-522528740
V32 2nd,Netherlands,nl,Earl,Org line V7n,,Accepted,Low,PROD542,Wait - Implementation,2012-04-04 15:56:22+00:00,1-522528740
V37 2nd,Netherlands,nl,Juan,Org line V7n,,Accepted,Low,PROD542,In Progress,2012-05-04 09:03:26+00:00,1-522528740
V37 2nd,Netherlands,nl,Juan,Org line V7n,,Completed,Low,PROD542,Resolved,2012-05-04 09:06:01+00:00,1-522528740
V37 2nd,0,nl,Siebel,Org line V7n,,Completed,Low,PROD542,Closed,2012-05-12 01:21:29+00:00,1-522528740
V39 2nd,Brazil,br,Elaine,Org line B,,Accepted,Medium,PROD116,In Progress,2011-05-05 15:47:54+00:00,1-523391859
V39 2nd,Brazil,br,Elaine,Org line B,,Accepted,Medium,PROD116,In Progress,2011-05-05 15:48:38+00:00,1-523391859
V39 2nd,Brazil,br,Elaine,Org line B,,Accepted,Medium,PROD116,Wait - Vendor,2011-05-05 16:01:23+00:00,1-523391859
V39 2nd,Brazil,br,Elaine,Org line B,,Accepted,Medium,PROD116,In Progress,2011-05-05 19:21:53+00:00,1-523391859
V39 2nd,Brazil,br,Elaine,Org line B,,Accepted,Medium,PROD116,Wait - User,2011-08-09 20:34:05+00:00,1-523391859
V39 2nd,Brazil,br,Rafael,Org line B,,Accepted,Medium,PROD116,In Progress,2012-03-07 15:26:40+00:00,1-523391859
V39 2nd,Brazil,br,Rafael,Org line B,,Completed,Medium,PROD116,Resolved,2012-05-03 14:49:21+00:00,1-523391859
V39 2nd,0,br,Siebel,Org line B,,Completed,Medium,PROD116,Closed,2012-05-04 01:21:11+00:00,1-523391859
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-05-26 15:57:29+00:00,1-529067006
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-05-26 15:57:50+00:00,1-529067006
V37 2nd,POLAND,nl,Olga,Org line V7n,,Queued,Medium,PROD542,Awaiting Assignment,2011-05-26 16:07:31+00:00,1-529067006
V37 2nd,Netherlands,nl,Luc,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-05-30 12:44:09+00:00,1-529067006
D8,Netherlands,nl,Luc,Org line A2,A2_1,Queued,Medium,PROD542,Awaiting Assignment,2011-05-30 12:46:01+00:00,1-529067006
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-05-30 13:47:27+00:00,1-529067006
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,Wait - User,2011-05-30 13:49:28+00:00,1-529067006
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-05-31 07:30:30+00:00,1-529067006
V37 2nd,POLAND,nl,Olga,Org line V7n,,Queued,Medium,PROD542,Awaiting Assignment,2011-05-31 07:31:53+00:00,1-529067006
V37 2nd,Netherlands,nl,Luc,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-05-31 10:02:29+00:00,1-529067006
D8,Netherlands,nl,Luc,Org line A2,A2_1,Queued,Medium,PROD542,Awaiting Assignment,2011-05-31 10:15:32+00:00,1-529067006
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-05-31 10:16:56+00:00,1-529067006
V32 2nd,POLAND,nl,Olga,Org line V7n,,Queued,Medium,PROD542,Awaiting Assignment,2011-05-31 10:21:50+00:00,1-529067006
V32 2nd,Netherlands,nl,Earl,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-07-06 16:51:06+00:00,1-529067006
V32 2nd,Netherlands,nl,Earl,Org line V7n,,Accepted,Medium,PROD542,Assigned,2011-07-06 16:51:08+00:00,1-529067006
V32 2nd,Netherlands,nl,Earl,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-07-20 14:39:07+00:00,1-529067006
V37 2nd,Netherlands,nl,Juan,Org line V7n,,Accepted,Medium,PROD542,In Progress,2012-05-04 09:20:17+00:00,1-529067006
V37 2nd,Netherlands,nl,Juan,Org line V7n,,Completed,Medium,PROD542,Resolved,2012-05-04 09:21:09+00:00,1-529067006
V37 2nd,0,nl,Siebel,Org line V7n,,Completed,Medium,PROD542,Closed,2012-05-12 01:21:29+00:00,1-529067006
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-05-26 18:01:53+00:00,1-529096847
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-05-26 18:02:23+00:00,1-529096847
V37 2nd,POLAND,nl,Olga,Org line V7n,,Queued,Medium,PROD542,Awaiting Assignment,2011-05-26 18:10:38+00:00,1-529096847
V37 2nd,Netherlands,nl,Tsun Fai,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-05-30 12:46:17+00:00,1-529096847
D8,Netherlands,nl,Tsun Fai,Org line A2,A2_1,Queued,Medium,PROD542,Awaiting Assignment,2011-05-30 12:48:32+00:00,1-529096847
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-05-30 12:52:42+00:00,1-529096847
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,Wait - User,2011-05-30 12:57:50+00:00,1-529096847
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-05-31 14:01:27+00:00,1-529096847
V37 2nd,POLAND,nl,Olga,Org line V7n,,Queued,Medium,PROD542,Awaiting Assignment,2011-05-31 14:03:30+00:00,1-529096847
V37 2nd,Netherlands,nl,Luc,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-06-01 09:52:10+00:00,1-529096847
V37 2nd,Netherlands,nl,Luc,Org line V7n,,Accepted,Medium,PROD542,Assigned,2011-06-01 09:52:25+00:00,1-529096847
V37 2nd,Netherlands,nl,Tsun Fai,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-06-01 11:36:51+00:00,1-529096847
D8,Netherlands,nl,Tsun Fai,Org line A2,A2_1,Queued,Medium,PROD542,Awaiting Assignment,2011-06-01 11:37:06+00:00,1-529096847
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-06-01 11:38:08+00:00,1-529096847
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,Wait - User,2011-06-01 11:41:39+00:00,1-529096847
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-06-01 12:09:35+00:00,1-529096847
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,Wait - User,2011-06-01 12:11:02+00:00,1-529096847
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-06-01 12:11:09+00:00,1-529096847
V37 2nd,POLAND,nl,Olga,Org line V7n,,Queued,Medium,PROD542,Awaiting Assignment,2011-06-01 12:11:26+00:00,1-529096847
V37 2nd,Netherlands,nl,Luc,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-06-01 13:07:38+00:00,1-529096847
V37 2nd,Netherlands,nl,Luc,Org line V7n,,Accepted,Medium,PROD542,Assigned,2011-06-01 13:07:50+00:00,1-529096847
V37 2nd,Netherlands,nl,Luc,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-07-11 11:36:40+00:00,1-529096847
D8,Netherlands,nl,Luc,Org line A2,A2_1,Queued,Medium,PROD542,Awaiting Assignment,2011-07-11 11:58:50+00:00,1-529096847
D8,POLAND,nl,Marcin,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-07-11 12:06:14+00:00,1-529096847
D8,POLAND,nl,Marcin,Org line A2,A2_1,Accepted,Medium,PROD542,Assigned,2011-07-11 12:06:18+00:00,1-529096847
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-07-11 12:14:25+00:00,1-529096847
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,Wait - User,2011-07-11 12:21:28+00:00,1-529096847
D8,0,nl,Siebel,Org line A2,A2_1,Accepted,Medium,PROD542,Wait - User,2011-07-14 11:58:50+00:00,1-529096847
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,Wait - User,2011-07-15 10:22:05+00:00,1-529096847
D8,0,nl,Siebel,Org line A2,A2_1,Accepted,Medium,PROD542,Wait - User,2011-07-18 10:22:10+00:00,1-529096847
V29 2nd,Belgium,nl,Tamara,Org line V7,,Accepted,Medium,PROD542,In Progress,2011-07-25 14:43:58+00:00,1-529096847
V29 2nd,Belgium,nl,Tamara,Org line V7,,Accepted,Medium,PROD542,Wait,2011-07-25 14:44:03+00:00,1-529096847
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-08-31 11:39:40+00:00,1-529096847
V37 2nd,POLAND,nl,Olga,Org line V7n,,Queued,Medium,PROD542,Awaiting Assignment,2011-08-31 11:41:40+00:00,1-529096847
V37 2nd,Netherlands,nl,Luc,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-08-31 14:39:45+00:00,1-529096847
D8,Netherlands,nl,Luc,Org line A2,A2_1,Queued,Medium,PROD542,Awaiting Assignment,2011-08-31 14:40:02+00:00,1-529096847
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-08-31 14:42:35+00:00,1-529096847
V37 2nd,POLAND,nl,Olga,Org line V7n,,Queued,Medium,PROD542,Awaiting Assignment,2011-08-31 14:51:27+00:00,1-529096847
V37 2nd,Netherlands,nl,Luc,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-08-31 16:30:39+00:00,1-529096847
D8,Netherlands,nl,Luc,Org line A2,A2_1,Queued,Medium,PROD542,Awaiting Assignment,2011-08-31 16:30:52+00:00,1-529096847
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-08-31 16:35:34+00:00,1-529096847
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,Wait - User,2011-08-31 16:38:36+00:00,1-529096847
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-08-31 16:49:06+00:00,1-529096847
V37 2nd,POLAND,nl,Olga,Org line V7n,,Queued,Medium,PROD542,Awaiting Assignment,2011-08-31 16:50:41+00:00,1-529096847
V37 2nd,Netherlands,nl,Luc,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-08-31 17:41:51+00:00,1-529096847
D8,Netherlands,nl,Luc,Org line A2,A2_1,Queued,Medium,PROD542,Awaiting Assignment,2011-08-31 17:43:59+00:00,1-529096847
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-08-31 17:46:46+00:00,1-529096847
V32 2nd,POLAND,nl,Olga,Org line V7n,,Queued,Medium,PROD542,Awaiting Assignment,2011-08-31 17:49:16+00:00,1-529096847
V32 2nd,Netherlands,nl,Earl,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-09-16 18:00:17+00:00,1-529096847
V37 2nd,Netherlands,nl,Juan,Org line V7n,,Accepted,Medium,PROD542,In Progress,2012-05-04 09:24:21+00:00,1-529096847
V37 2nd,Netherlands,nl,Juan,Org line V7n,,Completed,Medium,PROD542,Resolved,2012-05-04 09:25:13+00:00,1-529096847
V37 2nd,0,nl,Siebel,Org line V7n,,Completed,Medium,PROD542,Closed,2012-05-12 01:21:29+00:00,1-529096847
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-06-01 09:55:53+00:00,1-530458987
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-06-01 09:58:17+00:00,1-530458987
V37 2nd,POLAND,nl,Olga,Org line V7n,,Queued,Medium,PROD542,Awaiting Assignment,2011-06-01 10:02:37+00:00,1-530458987
V37 2nd,Netherlands,nl,Luc,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-06-06 14:51:13+00:00,1-530458987
D8,Netherlands,nl,Luc,Org line A2,A2_1,Queued,Medium,PROD542,Awaiting Assignment,2011-06-06 15:21:04+00:00,1-530458987
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-06-07 14:04:41+00:00,1-530458987
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,Wait - User,2011-06-07 14:08:14+00:00,1-530458987
D8,0,nl,Siebel,Org line A2,A2_1,Accepted,Medium,PROD542,Wait - User,2011-06-09 15:21:05+00:00,1-530458987
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-06-10 11:19:23+00:00,1-530458987
V37 2nd,POLAND,nl,Olga,Org line V7n,,Queued,Medium,PROD542,Awaiting Assignment,2011-06-10 11:21:07+00:00,1-530458987
V37 2nd,Netherlands,nl,Luc,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-06-14 12:36:29+00:00,1-530458987
D8,Netherlands,nl,Tsun Fai,Org line A2,A2_1,Queued,Medium,PROD542,Awaiting Assignment,2011-06-14 16:06:36+00:00,1-530458987
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-06-15 11:14:27+00:00,1-530458987
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,Wait - User,2011-06-15 11:25:57+00:00,1-530458987
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-06-15 14:55:06+00:00,1-530458987
V37 2nd,POLAND,nl,Olga,Org line V7n,,Queued,Medium,PROD542,Awaiting Assignment,2011-06-15 14:57:08+00:00,1-530458987
V37 2nd,Netherlands,nl,Luc,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-06-16 11:43:41+00:00,1-530458987
V37 2nd,Netherlands,nl,Luc,Org line V7n,,Accepted,Medium,PROD542,Assigned,2011-06-16 11:44:53+00:00,1-530458987
V37 2nd,Netherlands,nl,Tsun Fai,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-06-22 17:38:39+00:00,1-530458987
D8,Netherlands,nl,Tsun Fai,Org line A2,A2_1,Queued,Medium,PROD542,Awaiting Assignment,2011-06-22 17:39:48+00:00,1-530458987
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-06-22 18:22:56+00:00,1-530458987
V32 2nd,POLAND,nl,Olga,Org line V7n,,Queued,Medium,PROD542,Awaiting Assignment,2011-06-22 18:26:25+00:00,1-530458987
V32 2nd,Netherlands,nl,Earl,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-07-06 16:48:02+00:00,1-530458987
V32 2nd,Netherlands,nl,Earl,Org line V7n,,Accepted,Medium,PROD542,Assigned,2011-07-06 16:48:05+00:00,1-530458987
V32 2nd,Netherlands,nl,Earl,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-07-20 14:34:41+00:00,1-530458987
V32 2nd,Netherlands,nl,Earl,Org line V7n,,Completed,Medium,PROD542,Resolved,2012-04-06 11:12:33+00:00,1-530458987
V32 2nd,Netherlands,nl,Earl,Org line V7n,,Accepted,Medium,PROD542,In Progress,2012-04-06 11:13:09+00:00,1-530458987
V32 2nd,Netherlands,nl,Earl,Org line V7n,,Accepted,Medium,PROD542,Wait,2012-04-06 11:13:14+00:00,1-530458987
V37 2nd,Netherlands,nl,Juan,Org line V7n,,Accepted,Medium,PROD542,In Progress,2012-05-04 09:25:45+00:00,1-530458987
V37 2nd,Netherlands,nl,Juan,Org line V7n,,Completed,Medium,PROD542,Resolved,2012-05-04 09:26:18+00:00,1-530458987
V37 2nd,0,nl,Siebel,Org line V7n,,Completed,Medium,PROD542,Closed,2012-05-12 01:21:29+00:00,1-530458987
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-06-02 09:22:45+00:00,1-530772502
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-06-02 09:23:13+00:00,1-530772502
V37 2nd,POLAND,nl,Olga,Org line V7n,,Queued,Medium,PROD542,Awaiting Assignment,2011-06-02 09:36:23+00:00,1-530772502
V37 2nd,Netherlands,nl,Luc,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-06-06 13:16:57+00:00,1-530772502
D8,Netherlands,nl,Luc,Org line A2,A2_1,Queued,Medium,PROD542,Awaiting Assignment,2011-06-06 13:17:50+00:00,1-530772502
D8,POLAND,nl,Olga,Org line A2,A2_1,Accepted,Medium,PROD542,In Progress,2011-06-06 14:06:29+00:00,1-530772502
V32 2nd,POLAND,nl,Olga,Org line V7n,,Queued,Medium,PROD542,Awaiting Assignment,2011-06-06 14:08:54+00:00,1-530772502
V32 2nd,Netherlands,nl,Earl,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-07-06 16:47:36+00:00,1-530772502
V32 2nd,Netherlands,nl,Earl,Org line V7n,,Accepted,Medium,PROD542,Assigned,2011-07-06 16:47:39+00:00,1-530772502
V32 2nd,Netherlands,nl,Earl,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-07-20 14:31:33+00:00,1-530772502
V32 2nd,Netherlands,nl,Tsun Fai,Org line V7n,,Queued,Medium,PROD542,Awaiting Assignment,2012-04-19 18:05:54+00:00,1-530772502
V37 2nd,Netherlands,nl,Juan,Org line V7n,,Accepted,Medium,PROD542,In Progress,2012-05-04 09:26:59+00:00,1-530772502
V37 2nd,Netherlands,nl,Juan,Org line V7n,,Completed,Medium,PROD542,Resolved,2012-05-04 09:27:21+00:00,1-530772502
V37 2nd,0,nl,Siebel,Org line V7n,,Completed,Medium,PROD542,Closed,2012-05-12 01:21:29+00:00,1-530772502
D6,Belgium,nl,Marco,Org line C,A2_1,Accepted,Medium,PROD542,In Progress,2011-06-02 17:17:44+00:00,1-530838254
D6,Belgium,nl,Marco,Org line C,A2_1,Accepted,Medium,PROD542,In Progress,2011-06-02 17:24:37+00:00,1-530838254
V37 2nd,Belgium,nl,Marco,Org line V7n,,Queued,Medium,PROD542,Awaiting Assignment,2011-06-02 17:28:48+00:00,1-530838254
V37 2nd,Netherlands,nl,Tsun Fai,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-06-06 12:54:51+00:00,1-530838254
D6,Netherlands,nl,Tsun Fai,Org line C,A2_1,Queued,Medium,PROD542,Awaiting Assignment,2011-06-06 12:57:46+00:00,1-530838254
D6,Belgium,nl,Marco,Org line C,A2_1,Accepted,Medium,PROD542,In Progress,2011-06-06 13:23:05+00:00,1-530838254
D6,Belgium,nl,Marco,Org line C,A2_1,Accepted,Medium,PROD542,Wait - User,2011-06-06 13:25:31+00:00,1-530838254
V29 2nd,Belgium,nl,Marco,Org line V7,,Queued,Medium,PROD542,Awaiting Assignment,2011-06-07 16:31:26+00:00,1-530838254
V29 2nd,Belgium,nl,Marco,Org line V7,,Queued,Medium,PROD542,Awaiting Assignment,2011-06-07 16:31:27+00:00,1-530838254
V29 2nd,Belgium,nl,Ilona,Org line V7,,Accepted,Medium,PROD542,In Progress,2011-06-07 19:40:40+00:00,1-530838254
V29 2nd,Belgium,nl,Ilona,Org line V7,,Accepted,Medium,PROD542,Wait,2011-06-07 19:40:42+00:00,1-530838254
D6,Belgium,nl,Marco,Org line C,A2_1,Accepted,Medium,PROD542,In Progress,2011-07-06 16:45:09+00:00,1-530838254
D6,Belgium,nl,Marco,Org line C,A2_1,Completed,Medium,PROD542,Resolved,2011-07-06 16:45:50+00:00,1-530838254
D6,Spain,nl,Iván,Org line C,A2_1,Queued,Medium,PROD542,Awaiting Assignment,2011-07-06 18:35:36+00:00,1-530838254
D6,Belgium,nl,Marco,Org line C,A2_1,Accepted,Medium,PROD542,In Progress,2011-07-06 18:51:44+00:00,1-530838254
D4,Belgium,nl,Marco,Org line A2,A2_1,Queued,Medium,PROD542,Awaiting Assignment,2011-07-06 18:53:49+00:00,1-530838254
D6,Belgium,nl,Marco,Org line C,A2_1,Accepted,Medium,PROD542,In Progress,2011-07-06 18:53:53+00:00,1-530838254
V37 2nd,Belgium,nl,Marco,Org line V7n,,Queued,Medium,PROD542,Awaiting Assignment,2011-07-06 18:54:21+00:00,1-530838254
V37 2nd,Netherlands,nl,Luc,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-07-07 09:54:32+00:00,1-530838254
V37 2nd,Netherlands,nl,Luc,Org line V7n,,Accepted,Medium,PROD542,Assigned,2011-07-07 10:12:26+00:00,1-530838254
V37 2nd,Netherlands,nl,Tsun Fai,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-07-07 15:25:52+00:00,1-530838254
D6,Netherlands,nl,Tsun Fai,Org line C,A2_1,Queued,Medium,PROD542,Awaiting Assignment,2011-07-07 15:25:59+00:00,1-530838254
D6,Belgium,nl,Valeria,Org line C,A2_1,Accepted,Medium,PROD542,In Progress,2011-07-07 15:26:47+00:00,1-530838254
D6,Belgium,nl,Valeria,Org line C,A2_1,Accepted,Medium,PROD542,Assigned,2011-07-07 15:27:57+00:00,1-530838254
D6,Belgium,nl,Marco,Org line C,A2_1,Accepted,Medium,PROD542,In Progress,2011-07-07 16:49:37+00:00,1-530838254
D6,Belgium,nl,Marco,Org line C,A2_1,Accepted,Medium,PROD542,Wait - User,2011-07-07 16:58:09+00:00,1-530838254
V37 2nd,Belgium,nl,Marco,Org line V7n,,Queued,Medium,PROD542,Awaiting Assignment,2011-07-08 13:31:55+00:00,1-530838254
V37 2nd,Netherlands,nl,Luc,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-07-08 14:16:14+00:00,1-530838254
D6,Netherlands,nl,Luc,Org line C,A2_1,Queued,Medium,PROD542,Awaiting Assignment,2011-07-08 14:17:18+00:00,1-530838254
V37 2nd,Netherlands,nl,Luc,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-07-08 14:17:21+00:00,1-530838254
V37 2nd,Netherlands,nl,Luc,Org line V7n,,Accepted,Medium,PROD542,Assigned,2011-07-08 14:17:25+00:00,1-530838254
V37 2nd,Netherlands,nl,Tsun Fai,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-07-11 11:55:00+00:00,1-530838254
D6,Netherlands,nl,Tsun Fai,Org line C,A2_1,Queued,Medium,PROD542,Awaiting Assignment,2011-07-11 14:32:37+00:00,1-530838254
D6,Belgium,nl,Valeria,Org line C,A2_1,Accepted,Medium,PROD542,In Progress,2011-07-11 14:41:23+00:00,1-530838254
D6,Belgium,nl,Valeria,Org line C,A2_1,Accepted,Medium,PROD542,Assigned,2011-07-11 14:43:21+00:00,1-530838254
D6,0,nl,Siebel,Org line C,A2_1,Accepted,Medium,PROD542,Assigned,2011-07-14 14:32:37+00:00,1-530838254
D6,Belgium,nl,Tamara,Org line C,A2_1,Accepted,Medium,PROD542,In Progress,2011-07-18 17:01:05+00:00,1-530838254
V32 2nd,Belgium,nl,Tamara,Org line V7n,,Queued,Medium,PROD542,Awaiting Assignment,2011-07-18 17:01:42+00:00,1-530838254
V32 2nd,Netherlands,nl,Earl,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-08-16 17:33:46+00:00,1-530838254
V32 2nd,Netherlands,nl,Earl,Org line V7n,,Accepted,Medium,PROD542,Wait,2012-04-06 11:18:12+00:00,1-530838254
V37 2nd,Netherlands,nl,Juan,Org line V7n,,Accepted,Medium,PROD542,In Progress,2012-05-04 09:27:48+00:00,1-530838254
V37 2nd,Netherlands,nl,Juan,Org line V7n,,Completed,Medium,PROD542,Resolved,2012-05-04 09:28:43+00:00,1-530838254
V37 2nd,0,nl,Siebel,Org line V7n,,Completed,Medium,PROD542,Closed,2012-05-12 01:21:28+00:00,1-530838254
D2,Belgium,nl,Ilona,Org line C,A2_1,Accepted,Medium,PROD542,In Progress,2011-06-08 14:58:15+00:00,1-532109338
D2,Belgium,nl,Ilona,Org line C,A2_1,Accepted,Medium,PROD542,In Progress,2011-06-08 14:58:20+00:00,1-532109338
V37 2nd,Belgium,nl,Ilona,Org line V7n,,Queued,Medium,PROD542,Awaiting Assignment,2011-06-08 15:02:01+00:00,1-532109338
D2,Belgium,nl,Ilona,Org line C,A2_1,Accepted,Medium,PROD542,In Progress,2011-06-08 17:20:33+00:00,1-532109338
V37 2nd,Belgium,nl,Ilona,Org line V7n,,Queued,Medium,PROD542,Awaiting Assignment,2011-06-08 17:21:14+00:00,1-532109338
V37 2nd,Netherlands,nl,Luc,Org line V7n,,Accepted,Medium,PROD542,In Progress,2011-06-08 17:55:56+00:00,1-532109338
D2,Netherlands,nl,Luc,Org line C,A2_1,Queued,Medium,PROD542,Awaiting Assignment,2011-06-09 10:34:50+00:00,1-532109338
D2,Belgium,nl,Ilona,Org line C,A2_1,Accepted,Medium,PROD542,In Progress,2011-06-09 12:19:26+00:00,1-532109338
